timestamp,vix_close
2025-08-22 12:21:00,13.78
2025-08-22 12:22:00,13.82
2025-08-22 12:23:00,13.72
2025-08-22 12:24:00,13.76
2025-08-22 12:25:00,13.72
2025-08-22 12:26:00,13.7
2025-08-22 12:27:00,13.63
2025-08-22 12:28:00,13.68
2025-08-22 12:29:00,13.67
2025-08-22 12:30:00,13.67
2025-08-22 12:31:00,13.7
2025-08-22 12:32:00,13.73
2025-08-22 12:33:00,13.71
2025-08-22 12:34:00,13.75
2025-08-22 12:35:00,13.76
2025-08-22 12:36:00,13.8
2025-08-22 12:37:00,13.86
2025-08-22 12:38:00,13.92
2025-08-22 12:39:00,13.94
2025-08-22 12:40:00,13.96
2025-08-22 12:41:00,13.98
2025-08-22 12:42:00,13.99
2025-08-22 12:43:00,14.02
2025-08-22 12:44:00,13.97
2025-08-22 12:45:00,13.97
2025-08-22 12:46:00,13.94
2025-08-22 12:47:00,13.9
2025-08-22 12:48:00,13.91
2025-08-22 12:49:00,13.91
2025-08-22 12:50:00,13.93
2025-08-22 12:51:00,13.92
2025-08-22 12:52:00,13.93
2025-08-22 12:53:00,13.92
2025-08-22 12:54:00,13.93
2025-08-22 12:55:00,13.95
2025-08-22 12:56:00,13.97
2025-08-22 12:57:00,13.95
2025-08-22 12:58:00,13.94
2025-08-22 12:59:00,13.97
2025-08-22 13:00:00,13.95
2025-08-22 13:01:00,13.93
2025-08-22 13:02:00,13.88
2025-08-22 13:03:00,13.86
2025-08-22 13:04:00,13.81
2025-08-22 13:05:00,13.83
2025-08-22 13:06:00,13.83
2025-08-22 13:07:00,13.79
2025-08-22 13:08:00,13.71
2025-08-22 13:09:00,13.71
2025-08-22 13:10:00,13.71
2025-08-22 13:11:00,13.72
2025-08-22 13:12:00,13.74
2025-08-22 13:13:00,13.71
2025-08-22 13:14:00,13.69
2025-08-22 13:15:00,13.63
2025-08-22 13:16:00,13.52
2025-08-22 13:17:00,13.53
2025-08-22 13:18:00,13.59
2025-08-22 13:19:00,13.62
2025-08-22 13:20:00,13.73
2025-08-22 13:21:00,13.78
2025-08-22 13:22:00,13.73
2025-08-22 13:23:00,13.77
2025-08-22 13:24:00,13.77
2025-08-22 13:25:00,13.87
2025-08-22 13:26:00,13.82
2025-08-22 13:27:00,13.81
2025-08-22 13:28:00,13.79
2025-08-22 13:29:00,13.72
2025-08-22 13:30:00,13.7
2025-08-22 13:31:00,13.69
2025-08-22 13:32:00,13.66
2025-08-22 13:33:00,13.63
2025-08-22 13:34:00,13.58
2025-08-22 13:35:00,13.65
2025-08-22 13:36:00,13.64
2025-08-22 13:37:00,13.67
2025-08-22 13:38:00,13.61
2025-08-22 13:39:00,13.57
2025-08-22 13:40:00,13.63
2025-08-22 13:41:00,13.61
2025-08-22 13:42:00,13.68
2025-08-22 13:43:00,13.71
2025-08-22 13:44:00,13.77
2025-08-22 13:45:00,13.7
2025-08-22 13:46:00,13.63
2025-08-22 13:47:00,13.67
2025-08-22 13:48:00,13.69
2025-08-22 13:49:00,13.59
2025-08-22 13:50:00,13.57
2025-08-22 13:51:00,13.6
2025-08-22 13:52:00,13.64
2025-08-22 13:53:00,13.67
2025-08-22 13:54:00,13.69
2025-08-22 13:55:00,13.64
2025-08-22 13:56:00,13.69
2025-08-22 13:57:00,13.7
2025-08-22 13:58:00,13.71
2025-08-22 13:59:00,13.72
2025-08-22 14:00:00,13.74
2025-08-22 14:01:00,13.76
2025-08-22 14:02:00,13.75
2025-08-22 14:03:00,13.84
2025-08-22 14:04:00,13.96
2025-08-22 14:05:00,13.94
2025-08-22 14:06:00,13.95
2025-08-22 14:07:00,14.03
2025-08-22 14:08:00,14.0
2025-08-22 14:09:00,13.96
2025-08-22 14:10:00,13.94
2025-08-22 14:11:00,13.97
2025-08-22 14:12:00,13.92
2025-08-22 14:13:00,13.95
2025-08-22 14:14:00,13.94
2025-08-22 14:15:00,13.91
2025-08-22 14:16:00,13.89
2025-08-22 14:17:00,13.94
2025-08-22 14:18:00,13.89
2025-08-22 14:19:00,13.93
2025-08-22 14:20:00,13.92
2025-08-22 14:21:00,13.93
2025-08-22 14:22:00,13.95
2025-08-22 14:23:00,13.94
2025-08-22 14:24:00,13.9
2025-08-22 14:25:00,13.96
2025-08-22 14:26:00,13.95
2025-08-22 14:27:00,13.92
2025-08-22 14:28:00,13.92
2025-08-22 14:29:00,13.93
2025-08-22 14:30:00,13.92
2025-08-22 14:31:00,13.84
2025-08-22 14:32:00,13.87
2025-08-22 14:33:00,13.95
2025-08-22 14:34:00,13.96
2025-08-22 14:35:00,14.02
2025-08-22 14:36:00,14.0
2025-08-22 14:37:00,14.01
2025-08-22 14:38:00,14.01
2025-08-22 14:39:00,14.02
2025-08-22 14:40:00,14.07
2025-08-22 14:41:00,14.1
2025-08-22 14:42:00,14.14
2025-08-22 14:43:00,14.08
2025-08-22 14:44:00,14.04
2025-08-22 14:45:00,14.09
2025-08-22 14:46:00,14.13
2025-08-22 14:47:00,14.14
2025-08-22 14:48:00,14.12
2025-08-22 14:49:00,14.09
2025-08-22 14:50:00,14.06
2025-08-22 14:51:00,14.03
2025-08-22 14:52:00,14.02
2025-08-22 14:53:00,14.02
2025-08-22 14:54:00,14.14
2025-08-22 14:55:00,14.2
2025-08-22 14:56:00,14.17
2025-08-22 14:57:00,14.24
2025-08-22 14:58:00,14.26
2025-08-22 14:59:00,14.32
2025-08-22 15:00:00,14.33
2025-08-22 15:01:00,14.36
2025-08-22 15:02:00,14.34
2025-08-22 15:03:00,14.38
2025-08-22 15:04:00,14.4
2025-08-22 15:05:00,14.4
2025-08-22 15:06:00,14.42
2025-08-22 15:07:00,14.47
2025-08-22 15:08:00,14.51
2025-08-22 15:09:00,14.54
2025-08-22 15:10:00,14.53
2025-08-22 15:11:00,14.56
2025-08-22 15:12:00,14.6
2025-08-22 15:13:00,14.61
2025-08-22 15:14:00,14.59
2025-08-22 15:15:00,14.57
2025-08-22 15:16:00,14.52
2025-08-22 15:17:00,14.5
2025-08-22 15:18:00,14.52
2025-08-22 15:19:00,14.53
2025-08-22 15:20:00,14.58
2025-08-22 15:21:00,14.54
2025-08-22 15:22:00,14.53
2025-08-22 15:23:00,14.54
2025-08-22 15:24:00,14.56
2025-08-22 15:25:00,14.61
2025-08-22 15:26:00,14.69
2025-08-22 15:27:00,14.67
2025-08-22 15:28:00,14.7
2025-08-22 15:29:00,14.69
2025-08-25 09:15:00,14.44
2025-08-25 09:16:00,14.46
2025-08-25 09:17:00,14.5
2025-08-25 09:18:00,14.49
2025-08-25 09:19:00,14.52
2025-08-25 09:20:00,14.53
2025-08-25 09:21:00,14.54
2025-08-25 09:22:00,14.51
2025-08-25 09:23:00,14.5
2025-08-25 09:24:00,14.5
2025-08-25 09:25:00,14.52
2025-08-25 09:26:00,14.57
2025-08-25 09:27:00,14.59
2025-08-25 09:28:00,14.61
2025-08-25 09:29:00,14.57
2025-08-25 09:30:00,14.55
2025-08-25 09:31:00,14.51
2025-08-25 09:32:00,14.44
2025-08-25 09:33:00,14.4
2025-08-25 09:34:00,14.44
2025-08-25 09:35:00,14.41
2025-08-25 09:36:00,14.45
2025-08-25 09:37:00,14.48
2025-08-25 09:38:00,14.49
2025-08-25 09:39:00,14.46
2025-08-25 09:40:00,14.49
2025-08-25 09:41:00,14.39
2025-08-25 09:42:00,14.4
2025-08-25 09:43:00,14.47
2025-08-25 09:44:00,14.44
2025-08-25 09:45:00,14.49
2025-08-25 09:46:00,14.49
2025-08-25 09:47:00,14.47
2025-08-25 09:48:00,14.51
2025-08-25 09:49:00,14.49
2025-08-25 09:50:00,14.48
2025-08-25 09:51:00,14.57
2025-08-25 09:52:00,14.55
2025-08-25 09:53:00,14.59
2025-08-25 09:54:00,14.59
2025-08-25 09:55:00,14.53
2025-08-25 09:56:00,14.52
2025-08-25 09:57:00,14.53
2025-08-25 09:58:00,14.59
2025-08-25 09:59:00,14.54
2025-08-25 10:00:00,14.56
2025-08-25 10:01:00,14.61
2025-08-25 10:02:00,14.63
2025-08-25 10:03:00,14.59
2025-08-25 10:04:00,14.52
2025-08-25 10:05:00,14.53
2025-08-25 10:06:00,14.6
2025-08-25 10:07:00,14.57
2025-08-25 10:08:00,14.61
2025-08-25 10:09:00,14.6
2025-08-25 10:10:00,14.62
2025-08-25 10:11:00,14.65
2025-08-25 10:12:00,14.64
2025-08-25 10:13:00,14.59
2025-08-25 10:14:00,14.54
2025-08-25 10:15:00,14.48
2025-08-25 10:16:00,14.39
2025-08-25 10:17:00,14.46
2025-08-25 10:18:00,14.52
2025-08-25 10:19:00,14.47
2025-08-25 10:20:00,14.49
2025-08-25 10:21:00,14.51
2025-08-25 10:22:00,14.53
2025-08-25 10:23:00,14.52
2025-08-25 10:24:00,14.56
2025-08-25 10:25:00,14.54
2025-08-25 10:26:00,14.57
2025-08-25 10:27:00,14.63
2025-08-25 10:28:00,14.62
2025-08-25 10:29:00,14.56
2025-08-25 10:30:00,14.65
2025-08-25 10:31:00,14.67
2025-08-25 10:32:00,14.69
2025-08-25 10:33:00,14.69
2025-08-25 10:34:00,14.68
2025-08-25 10:35:00,14.71
2025-08-25 10:36:00,14.67
2025-08-25 10:37:00,14.64
2025-08-25 10:38:00,14.67
2025-08-25 10:39:00,14.63
2025-08-25 10:40:00,14.62
2025-08-25 10:41:00,14.64
2025-08-25 10:42:00,14.66
2025-08-25 10:43:00,14.68
2025-08-25 10:44:00,14.64
2025-08-25 10:45:00,14.56
2025-08-25 10:46:00,14.57
2025-08-25 10:47:00,14.55
2025-08-25 10:48:00,14.49
2025-08-25 10:49:00,14.51
2025-08-25 10:50:00,14.59
2025-08-25 10:51:00,14.65
2025-08-25 10:52:00,14.7
2025-08-25 10:53:00,14.64
2025-08-25 10:54:00,14.61
2025-08-25 10:55:00,14.65
2025-08-25 10:56:00,14.68
2025-08-25 10:57:00,14.63
2025-08-25 10:58:00,14.64
2025-08-25 10:59:00,14.55
2025-08-25 11:00:00,14.45
2025-08-25 11:01:00,14.44
2025-08-25 11:02:00,14.45
2025-08-25 11:03:00,14.44
2025-08-25 11:04:00,14.41
2025-08-25 11:05:00,14.43
2025-08-25 11:06:00,14.38
2025-08-25 11:07:00,14.46
2025-08-25 11:08:00,14.4
2025-08-25 11:09:00,14.41
2025-08-25 11:10:00,14.37
2025-08-25 11:11:00,14.37
2025-08-25 11:12:00,14.37
2025-08-25 11:13:00,14.37
2025-08-25 11:14:00,14.39
2025-08-25 11:15:00,14.36
2025-08-25 11:16:00,14.33
2025-08-25 11:17:00,14.4
2025-08-25 11:18:00,14.34
2025-08-25 11:19:00,14.33
2025-08-25 11:20:00,14.4
2025-08-25 11:21:00,14.3
2025-08-25 11:22:00,14.3
2025-08-25 11:23:00,14.29
2025-08-25 11:24:00,14.29
2025-08-25 11:25:00,14.24
2025-08-25 11:26:00,14.27
2025-08-25 11:27:00,14.3
2025-08-25 11:28:00,14.28
2025-08-25 11:29:00,14.36
2025-08-25 11:30:00,14.32
2025-08-25 11:31:00,14.32
2025-08-25 11:32:00,14.31
2025-08-25 11:33:00,14.34
2025-08-25 11:34:00,14.34
2025-08-25 11:35:00,14.34
2025-08-25 11:36:00,14.31
2025-08-25 11:37:00,14.38
2025-08-25 11:38:00,14.43
2025-08-25 11:39:00,14.46
2025-08-25 11:40:00,14.49
2025-08-25 11:41:00,14.5
2025-08-25 11:42:00,14.57
2025-08-25 11:43:00,14.54
2025-08-25 11:44:00,14.59
2025-08-25 11:45:00,14.62
2025-08-25 11:46:00,14.58
2025-08-25 11:47:00,14.53
2025-08-25 11:48:00,14.56
2025-08-25 11:49:00,14.58
2025-08-25 11:50:00,14.66
2025-08-25 11:51:00,14.67
2025-08-25 11:52:00,14.66
2025-08-25 11:53:00,14.69
2025-08-25 11:54:00,14.71
2025-08-25 11:55:00,14.68
2025-08-25 11:56:00,14.67
2025-08-25 11:57:00,14.64
2025-08-25 11:58:00,14.7
2025-08-25 11:59:00,14.73
2025-08-25 12:00:00,14.72
2025-08-25 12:01:00,14.75
2025-08-25 12:02:00,14.8
2025-08-25 12:03:00,14.77
2025-08-25 12:04:00,14.79
2025-08-25 12:05:00,14.78
2025-08-25 12:06:00,14.77
2025-08-25 12:07:00,14.77
2025-08-25 12:08:00,14.73
2025-08-25 12:09:00,14.74
2025-08-25 12:10:00,14.73
2025-08-25 12:11:00,14.73
2025-08-25 12:12:00,14.77
2025-08-25 12:13:00,14.78
2025-08-25 12:14:00,14.75
2025-08-25 12:15:00,14.8
2025-08-25 12:16:00,14.78
2025-08-25 12:17:00,14.81
2025-08-25 12:18:00,14.74
2025-08-25 12:19:00,14.72
2025-08-25 12:20:00,14.64
2025-08-25 12:21:00,14.65
2025-08-25 12:22:00,14.59
2025-08-25 12:23:00,14.62
2025-08-25 12:24:00,14.66
2025-08-25 12:25:00,14.65
2025-08-25 12:26:00,14.63
2025-08-25 12:27:00,14.63
2025-08-25 12:28:00,14.67
2025-08-25 12:29:00,14.7
2025-08-25 12:30:00,14.62
2025-08-25 12:31:00,14.6
2025-08-25 12:32:00,14.58
2025-08-25 12:33:00,14.64
2025-08-25 12:34:00,14.71
2025-08-25 12:35:00,14.72
2025-08-25 12:36:00,14.75
2025-08-25 12:37:00,14.71
2025-08-25 12:38:00,14.72
2025-08-25 12:39:00,14.65
2025-08-25 12:40:00,14.63
2025-08-25 12:41:00,14.62
2025-08-25 12:42:00,14.59
2025-08-25 12:43:00,14.54
2025-08-25 12:44:00,14.58
2025-08-25 12:45:00,14.62
2025-08-25 12:46:00,14.57
2025-08-25 12:47:00,14.54
2025-08-25 12:48:00,14.5
2025-08-25 12:49:00,14.55
2025-08-25 12:50:00,14.56
2025-08-25 12:51:00,14.52
2025-08-25 12:52:00,14.5
2025-08-25 12:53:00,14.49
2025-08-25 12:54:00,14.44
2025-08-25 12:55:00,14.41
2025-08-25 12:56:00,14.41
2025-08-25 12:57:00,14.42
2025-08-25 12:58:00,14.38
2025-08-25 12:59:00,14.39
2025-08-25 13:00:00,14.38
2025-08-25 13:01:00,14.41
2025-08-25 13:02:00,14.42
2025-08-25 13:03:00,14.42
2025-08-25 13:04:00,14.39
2025-08-25 13:05:00,14.37
2025-08-25 13:06:00,14.37
2025-08-25 13:07:00,14.31
2025-08-25 13:08:00,14.35
2025-08-25 13:09:00,14.35
2025-08-25 13:10:00,14.35
2025-08-25 13:11:00,14.35
2025-08-25 13:12:00,14.34
2025-08-25 13:13:00,14.34
2025-08-25 13:14:00,14.31
2025-08-25 13:15:00,14.35
2025-08-25 13:16:00,14.41
2025-08-25 13:17:00,14.41
2025-08-25 13:18:00,14.48
2025-08-25 13:19:00,14.44
2025-08-25 13:20:00,14.4
2025-08-25 13:21:00,14.39
2025-08-25 13:22:00,14.38
2025-08-25 13:23:00,14.37
2025-08-25 13:24:00,14.35
2025-08-25 13:25:00,14.4
2025-08-25 13:26:00,14.42
2025-08-25 13:27:00,14.38
2025-08-25 13:28:00,14.39
2025-08-25 13:29:00,14.41
2025-08-25 13:30:00,14.41
2025-08-25 13:31:00,14.43
2025-08-25 13:32:00,14.4
2025-08-25 13:33:00,14.4
2025-08-25 13:34:00,14.45
2025-08-25 13:35:00,14.37
2025-08-25 13:36:00,14.41
2025-08-25 13:37:00,14.43
2025-08-25 13:38:00,14.46
2025-08-25 13:39:00,14.52
2025-08-25 13:40:00,14.56
2025-08-25 13:41:00,14.48
2025-08-25 13:42:00,14.54
2025-08-25 13:43:00,14.54
2025-08-25 13:44:00,14.53
2025-08-25 13:45:00,14.56
2025-08-25 13:46:00,14.62
2025-08-25 13:47:00,14.72
2025-08-25 13:48:00,14.76
2025-08-25 13:49:00,14.83
2025-08-25 13:50:00,14.83
2025-08-25 13:51:00,14.8
2025-08-25 13:52:00,14.75
2025-08-25 13:53:00,14.78
2025-08-25 13:54:00,14.77
2025-08-25 13:55:00,14.79
2025-08-25 13:56:00,14.73
2025-08-25 13:57:00,14.81
2025-08-25 13:58:00,14.82
2025-08-25 13:59:00,14.78
2025-08-25 14:00:00,14.77
2025-08-25 14:01:00,14.78
2025-08-25 14:02:00,14.85
2025-08-25 14:03:00,14.88
2025-08-25 14:04:00,14.81
2025-08-25 14:05:00,14.83
2025-08-25 14:06:00,14.87
2025-08-25 14:07:00,14.87
2025-08-25 14:08:00,14.89
2025-08-25 14:09:00,14.78
2025-08-25 14:10:00,14.8
2025-08-25 14:11:00,14.85
2025-08-25 14:12:00,14.85
2025-08-25 14:13:00,14.91
2025-08-25 14:14:00,14.95
2025-08-25 14:15:00,14.9
2025-08-25 14:16:00,14.9
2025-08-25 14:17:00,14.87
2025-08-25 14:18:00,14.87
2025-08-25 14:19:00,14.86
2025-08-25 14:20:00,14.9
2025-08-25 14:21:00,14.9
2025-08-25 14:22:00,14.83
2025-08-25 14:23:00,14.84
2025-08-25 14:24:00,14.9
2025-08-25 14:25:00,14.87
2025-08-25 14:26:00,14.86
2025-08-25 14:27:00,14.82
2025-08-25 14:28:00,14.88
2025-08-25 14:29:00,14.92
2025-08-25 14:30:00,14.94
2025-08-25 14:31:00,14.93
2025-08-25 14:32:00,14.92
2025-08-25 14:33:00,14.96
2025-08-25 14:34:00,14.99
2025-08-25 14:35:00,15.03
2025-08-25 14:36:00,15.08
2025-08-25 14:37:00,15.14
2025-08-25 14:38:00,15.14
2025-08-25 14:39:00,15.05
2025-08-25 14:40:00,15.07
2025-08-25 14:41:00,15.08
2025-08-25 14:42:00,15.08
2025-08-25 14:43:00,15.03
2025-08-25 14:44:00,15.0
2025-08-25 14:45:00,15.01
2025-08-25 14:46:00,15.07
2025-08-25 14:47:00,15.13
2025-08-25 14:48:00,15.1
2025-08-25 14:49:00,15.08
2025-08-25 14:50:00,15.11
2025-08-25 14:51:00,15.16
2025-08-25 14:52:00,15.13
2025-08-25 14:53:00,15.1
2025-08-25 14:54:00,15.12
2025-08-25 14:55:00,15.14
2025-08-25 14:56:00,15.21
2025-08-25 14:57:00,15.23
2025-08-25 14:58:00,15.25
2025-08-25 14:59:00,15.3
2025-08-25 15:00:00,15.29
2025-08-25 15:01:00,15.29
2025-08-25 15:02:00,15.24
2025-08-25 15:03:00,15.22
2025-08-25 15:04:00,15.22
2025-08-25 15:05:00,15.23
2025-08-25 15:06:00,15.23
2025-08-25 15:07:00,15.21
2025-08-25 15:08:00,15.15
2025-08-25 15:09:00,15.15
2025-08-25 15:10:00,15.12
2025-08-25 15:11:00,15.11
2025-08-25 15:12:00,15.13
2025-08-25 15:13:00,15.11
2025-08-25 15:14:00,15.06
2025-08-25 15:15:00,15.07
2025-08-25 15:16:00,15.09
2025-08-25 15:17:00,15.07
2025-08-25 15:18:00,15.06
2025-08-25 15:19:00,15.05
2025-08-25 15:20:00,15.05
2025-08-25 15:21:00,15.11
2025-08-25 15:22:00,15.05
2025-08-25 15:23:00,15.05
2025-08-25 15:24:00,15.02
2025-08-25 15:25:00,14.98
2025-08-25 15:26:00,14.96
2025-08-25 15:27:00,14.93
2025-08-25 15:28:00,14.85
2025-08-25 15:29:00,14.85
2025-08-26 09:15:00,17.88
2025-08-26 09:16:00,17.87
2025-08-26 09:17:00,17.82
2025-08-26 09:18:00,17.82
2025-08-26 09:19:00,17.77
2025-08-26 09:20:00,17.82
2025-08-26 09:21:00,17.81
2025-08-26 09:22:00,17.81
2025-08-26 09:23:00,17.8
2025-08-26 09:24:00,17.76
2025-08-26 09:25:00,17.81
2025-08-26 09:26:00,17.86
2025-08-26 09:27:00,17.87
2025-08-26 09:28:00,17.91
2025-08-26 09:29:00,17.88
2025-08-26 09:30:00,17.91
2025-08-26 09:31:00,17.93
2025-08-26 09:32:00,17.93
2025-08-26 09:33:00,17.98
2025-08-26 09:34:00,17.9
2025-08-26 09:35:00,17.88
2025-08-26 09:36:00,17.86
2025-08-26 09:37:00,17.85
2025-08-26 09:38:00,17.85
2025-08-26 09:39:00,17.87
2025-08-26 09:40:00,17.85
2025-08-26 09:41:00,17.86
2025-08-26 09:42:00,17.91
2025-08-26 09:43:00,17.9
2025-08-26 09:44:00,17.9
2025-08-26 09:45:00,17.91
2025-08-26 09:46:00,17.92
2025-08-26 09:47:00,17.9
2025-08-26 09:48:00,17.93
2025-08-26 09:49:00,17.98
2025-08-26 09:50:00,18.03
2025-08-26 09:51:00,18.05
2025-08-26 09:52:00,18.0
2025-08-26 09:53:00,17.99
2025-08-26 09:54:00,18.06
2025-08-26 09:55:00,18.02
2025-08-26 09:56:00,18.05
2025-08-26 09:57:00,18.02
2025-08-26 09:58:00,17.98
2025-08-26 09:59:00,18.05
2025-08-26 10:00:00,18.08
2025-08-26 10:01:00,18.07
2025-08-26 10:02:00,18.15
2025-08-26 10:03:00,18.13
2025-08-26 10:04:00,18.14
2025-08-26 10:05:00,18.09
2025-08-26 10:06:00,18.13
2025-08-26 10:07:00,18.15
2025-08-26 10:08:00,18.16
2025-08-26 10:09:00,18.17
2025-08-26 10:10:00,18.29
2025-08-26 10:11:00,18.32
2025-08-26 10:12:00,18.35
2025-08-26 10:13:00,18.32
2025-08-26 10:14:00,18.28
2025-08-26 10:15:00,18.26
2025-08-26 10:16:00,18.32
2025-08-26 10:17:00,18.43
2025-08-26 10:18:00,18.35
2025-08-26 10:19:00,18.37
2025-08-26 10:20:00,18.47
2025-08-26 10:21:00,18.54
2025-08-26 10:22:00,18.52
2025-08-26 10:23:00,18.49
2025-08-26 10:24:00,18.46
2025-08-26 10:25:00,18.41
2025-08-26 10:26:00,18.34
