timestamp,near_month_expiry,near_month_open,near_month_high,near_month_low,near_month_close,near_month_volume,mid_month_expiry,mid_month_open,mid_month_high,mid_month_low,mid_month_close,mid_month_volume
2025-08-27 09:41:00,2025-08-28,23699.39,23699.76,23699.11,23699.15,8372,2025-09-25,23814.88,23815.68,23814.52,23814.67,3828
2025-08-27 09:42:00,2025-08-28,23719.62,23720.62,23716.74,23717.26,4359,2025-09-25,23832.22,23833.48,23831.98,23833.39,9207
2025-08-27 09:43:00,2025-08-28,23735.11,23735.21,23734.52,23734.68,25586,2025-09-25,23859.5,23860.62,23858.31,23858.51,10188
2025-08-27 09:44:00,2025-08-28,23711.59,23711.87,23710.77,23710.99,13119,2025-09-25,23833.75,23833.77,23833.45,23833.56,7731
2025-08-27 09:45:00,2025-08-28,23723.02,23725.24,23721.95,23724.71,27059,2025-09-25,23851.11,23851.29,23846.73,23846.86,7709
2025-08-27 09:46:00,2025-08-28,23725.46,23725.9,23724.89,23725.42,11101,2025-09-25,23840.42,23841.38,23839.06,23840.64,5055
2025-08-27 09:47:00,2025-08-28,23716.49,23717.45,23716.07,23716.75,21451,2025-09-25,23836.35,23836.83,23835.86,23836.26,6185
2025-08-27 09:48:00,2025-08-28,23718.91,23721.08,23717.98,23720.59,24095,2025-09-25,23842.13,23842.44,23840.28,23840.32,10573
2025-08-27 09:49:00,2025-08-28,23738.61,23738.7,23735.22,23735.92,4860,2025-09-25,23856.0,23856.46,23853.12,23854.27,9094
2025-08-27 09:50:00,2025-08-28,23742.06,23742.26,23741.82,23742.06,12879,2025-09-25,23864.91,23864.98,23862.69,23863.07,6957
2025-08-27 09:51:00,2025-08-28,23727.57,23729.85,23726.83,23728.49,10355,2025-09-25,23846.18,23848.14,23844.29,23846.96,5366
2025-08-27 09:52:00,2025-08-28,23739.87,23740.53,23739.77,23740.49,11929,2025-09-25,23862.8,23863.4,23860.53,23860.96,2028
2025-08-27 09:53:00,2025-08-28,23729.69,23730.15,23729.31,23729.73,22786,2025-09-25,23853.58,23853.62,23849.44,23850.14,3001
2025-08-27 09:54:00,2025-08-28,23732.17,23733.44,23730.98,23733.27,13019,2025-09-25,23854.66,23856.57,23852.18,23852.79,3526
2025-08-27 09:55:00,2025-08-28,23730.14,23730.46,23728.01,23729.05,7854,2025-09-25,23845.26,23845.92,23844.14,23844.88,5420
2025-08-27 09:56:00,2025-08-28,23725.82,23726.27,23724.43,23725.15,26050,2025-09-25,23844.23,23846.51,23844.14,23845.84,11413
2025-08-27 09:57:00,2025-08-28,23737.49,23737.64,23737.08,23737.15,13160,2025-09-25,23861.73,23862.7,23858.48,23858.55,6804
2025-08-27 09:58:00,2025-08-28,23720.69,23724.06,23720.12,23723.51,27656,2025-09-25,23843.0,23844.53,23840.35,23840.88,3965
2025-08-27 09:59:00,2025-08-28,23754.01,23754.03,23751.59,23751.92,26672,2025-09-25,23869.09,23869.57,23866.42,23869.11,2610
2025-08-27 10:00:00,2025-08-28,23722.97,23722.98,23721.24,23722.49,9420,2025-09-25,23837.68,23838.45,23836.79,23838.2,5052
2025-08-27 10:01:00,2025-08-28,23714.42,23716.45,23714.35,23716.02,4890,2025-09-25,23836.19,23837.81,23833.16,23833.92,10065
2025-08-27 10:02:00,2025-08-28,23719.16,23719.24,23719.07,23719.08,24529,2025-09-25,23841.86,23843.12,23838.56,23839.09,5525
2025-08-27 10:03:00,2025-08-28,23729.53,23731.15,23728.72,23730.73,24073,2025-09-25,23847.31,23848.49,23847.07,23847.31,9611
2025-08-27 10:04:00,2025-08-28,23725.07,23726.69,23724.63,23726.49,23233,2025-09-25,23845.08,23847.23,23844.49,23845.47,9928
2025-08-27 10:05:00,2025-08-28,23724.71,23726.13,23724.08,23726.05,17763,2025-09-25,23848.81,23849.29,23848.3,23848.4,2663
2025-08-27 10:06:00,2025-08-28,23733.33,23734.27,23732.29,23733.03,26163,2025-09-25,23848.51,23848.71,23847.29,23847.56,7890
2025-08-27 10:07:00,2025-08-28,23726.54,23729.52,23726.21,23728.74,25630,2025-09-25,23849.58,23849.61,23846.07,23847.1,11570
2025-08-27 10:08:00,2025-08-28,23749.61,23752.01,23748.54,23751.65,8491,2025-09-25,23867.92,23871.59,23867.11,23871.41,5722
2025-08-27 10:09:00,2025-08-28,23765.72,23768.44,23765.32,23767.63,8619,2025-09-25,23884.26,23884.9,23882.92,23883.34,2034
2025-08-27 10:10:00,2025-08-28,23780.1,23782.99,23779.99,23781.59,27193,2025-09-25,23899.66,23902.56,23899.11,23902.36,11194
2025-08-27 10:11:00,2025-08-28,23766.28,23766.48,23765.76,23765.92,26361,2025-09-25,23889.2,23889.39,23885.7,23886.07,10778
2025-08-27 10:12:00,2025-08-28,23764.72,23765.07,23764.32,23764.34,19570,2025-09-25,23878.59,23880.03,23877.68,23879.26,6982
2025-08-27 10:13:00,2025-08-28,23755.97,23756.37,23753.57,23755.3,27795,2025-09-25,23881.84,23882.63,23881.27,23882.05,7298
2025-08-27 10:14:00,2025-08-28,23744.66,23744.86,23743.82,23744.47,19418,2025-09-25,23865.38,23865.69,23862.33,23863.03,3723
2025-08-27 10:15:00,2025-08-28,23748.26,23748.88,23747.04,23747.47,21920,2025-09-25,23863.37,23864.97,23862.6,23864.71,10104
2025-08-27 10:16:00,2025-08-28,23741.24,23741.79,23740.49,23741.15,20284,2025-09-25,23857.08,23857.62,23855.22,23856.85,6735
2025-08-27 10:17:00,2025-08-28,23749.89,23750.99,23749.32,23750.45,8748,2025-09-25,23874.16,23874.47,23871.46,23872.56,1855
2025-08-27 10:18:00,2025-08-28,23732.49,23734.6,23731.93,23734.43,19055,2025-09-25,23857.1,23857.56,23855.28,23856.47,8671
2025-08-27 10:19:00,2025-08-28,23762.64,23763.94,23760.29,23760.77,22542,2025-09-25,23874.79,23875.57,23874.32,23875.21,11480
2025-08-27 10:20:00,2025-08-28,23745.68,23746.68,23745.1,23745.77,15936,2025-09-25,23864.63,23868.5,23862.86,23867.04,10206
2025-08-27 10:21:00,2025-08-28,23750.89,23752.12,23749.77,23751.29,21190,2025-09-25,23868.08,23870.47,23868.01,23869.76,4410
2025-08-27 10:22:00,2025-08-28,23764.63,23764.91,23762.77,23763.21,24282,2025-09-25,23878.95,23881.42,23878.24,23881.31,2059
2025-08-27 10:23:00,2025-08-28,23753.14,23755.01,23751.54,23754.97,18373,2025-09-25,23875.59,23877.09,23874.94,23876.22,11373
2025-08-27 10:24:00,2025-08-28,23769.07,23771.02,23767.83,23770.05,19815,2025-09-25,23886.83,23887.12,23884.2,23885.36,11339
2025-08-27 10:25:00,2025-08-28,23747.78,23748.45,23745.99,23746.73,5347,2025-09-25,23870.09,23871.79,23868.31,23868.67,7090
2025-08-27 10:26:00,2025-08-28,23772.3,23773.35,23771.25,23771.63,22734,2025-09-25,23885.96,23889.46,23885.85,23889.07,8244
2025-08-27 10:27:00,2025-08-28,23772.25,23772.96,23771.17,23771.43,25132,2025-09-25,23893.28,23893.95,23892.07,23893.13,6357
2025-08-27 10:28:00,2025-08-28,23762.51,23763.05,23760.77,23762.7,20382,2025-09-25,23881.53,23882.48,23879.6,23881.04,5907
2025-08-27 10:29:00,2025-08-28,23757.37,23758.13,23757.34,23757.53,24930,2025-09-25,23873.88,23874.85,23872.83,23874.22,2754
2025-08-27 10:30:00,2025-08-28,23774.19,23775.29,23771.87,23772.92,10098,2025-09-25,23889.9,23892.21,23888.37,23891.64,2515
2025-08-27 10:31:00,2025-08-28,23762.08,23762.39,23761.02,23761.08,20850,2025-09-25,23883.65,23885.04,23882.65,23884.63,3943
2025-08-27 10:32:00,2025-08-28,23749.74,23750.52,23749.37,23749.55,11611,2025-09-25,23863.79,23864.78,23863.54,23864.61,10284
2025-08-27 10:33:00,2025-08-28,23743.82,23745.55,23742.77,23745.4,12644,2025-09-25,23864.86,23866.98,23864.0,23866.35,3031
2025-08-27 10:34:00,2025-08-28,23729.99,23730.6,23729.34,23729.94,4503,2025-09-25,23857.68,23859.1,23854.78,23855.12,3880
2025-08-27 10:35:00,2025-08-28,23756.37,23757.53,23756.08,23756.59,25952,2025-09-25,23877.15,23877.39,23876.44,23876.58,7260
2025-08-27 10:36:00,2025-08-28,23747.23,23748.79,23746.54,23747.93,27875,2025-09-25,23863.12,23864.05,23861.86,23861.88,3758
2025-08-27 10:37:00,2025-08-28,23756.62,23759.16,23755.63,23758.7,12435,2025-09-25,23881.63,23882.52,23878.65,23879.17,3213
2025-08-27 10:38:00,2025-08-28,23763.56,23764.16,23763.11,23763.69,13561,2025-09-25,23883.92,23884.13,23883.03,23883.3,7414
2025-08-27 10:39:00,2025-08-28,23747.42,23748.45,23747.26,23748.4,23395,2025-09-25,23867.52,23868.93,23867.3,23867.41,5364
2025-08-27 10:40:00,2025-08-28,23750.68,23751.01,23750.51,23750.97,22516,2025-09-25,23868.23,23869.21,23867.06,23868.44,8074
2025-08-27 10:41:00,2025-08-28,23764.11,23764.57,23762.79,23763.22,11003,2025-09-25,23883.23,23883.86,23882.26,23882.95,11078
2025-08-27 10:42:00,2025-08-28,23757.62,23758.77,23756.59,23757.64,14421,2025-09-25,23876.32,23876.98,23876.18,23876.76,3085
2025-08-27 10:43:00,2025-08-28,23779.94,23780.75,23779.84,23780.55,27104,2025-09-25,23890.67,23892.53,23890.13,23891.37,11091
2025-08-27 10:44:00,2025-08-28,23795.08,23797.68,23794.86,23796.76,5188,2025-09-25,23910.33,23914.1,23910.16,23914.07,10976
2025-08-27 10:45:00,2025-08-28,23808.77,23809.76,23808.73,23809.76,26737,2025-09-25,23935.71,23936.65,23932.87,23934.04,10205
2025-08-27 10:46:00,2025-08-28,23803.03,23803.15,23802.18,23802.59,10119,2025-09-25,23923.63,23923.87,23923.16,23923.62,8128
2025-08-27 10:47:00,2025-08-28,23785.35,23788.83,23785.05,23786.91,16917,2025-09-25,23902.6,23903.93,23902.49,23903.9,8011
2025-08-27 10:48:00,2025-08-28,23779.32,23779.54,23778.39,23778.68,18794,2025-09-25,23892.72,23896.31,23892.08,23895.68,8211
2025-08-27 10:49:00,2025-08-28,23777.32,23777.62,23776.27,23776.27,16336,2025-09-25,23894.08,23895.27,23894.08,23894.34,8750
2025-08-27 10:50:00,2025-08-28,23787.98,23789.86,23787.12,23788.72,16638,2025-09-25,23905.03,23905.5,23904.27,23904.39,1673
2025-08-27 10:51:00,2025-08-28,23752.21,23755.16,23751.14,23754.96,4846,2025-09-25,23871.37,23873.99,23870.81,23873.27,11559
2025-08-27 10:52:00,2025-08-28,23752.09,23752.6,23751.86,23752.44,25822,2025-09-25,23872.01,23873.09,23869.7,23870.52,7648
2025-08-27 10:53:00,2025-08-28,23754.73,23755.05,23754.31,23754.47,8190,2025-09-25,23869.81,23871.45,23867.96,23871.19,9705
2025-08-27 10:54:00,2025-08-28,23748.64,23751.62,23748.07,23750.97,7438,2025-09-25,23869.48,23871.36,23868.65,23871.03,5461
2025-08-27 10:55:00,2025-08-28,23771.82,23773.82,23771.74,23772.58,11916,2025-09-25,23892.01,23892.76,23889.74,23890.01,1630
2025-08-27 10:56:00,2025-08-28,23779.53,23780.85,23779.04,23780.12,23368,2025-09-25,23895.33,23896.96,23894.22,23894.62,6852
2025-08-27 10:57:00,2025-08-28,23800.4,23801.88,23800.04,23801.81,11590,2025-09-25,23915.27,23916.25,23914.73,23914.99,6825
2025-08-27 10:58:00,2025-08-28,23800.46,23800.97,23798.47,23798.69,4000,2025-09-25,23910.63,23913.47,23910.23,23912.55,6088
2025-08-27 10:59:00,2025-08-28,23814.34,23815.05,23812.25,23813.0,16469,2025-09-25,23933.46,23934.5,23930.16,23930.88,5067
2025-08-27 11:00:00,2025-08-28,23839.8,23841.29,23838.66,23840.45,23929,2025-09-25,23959.02,23959.25,23956.89,23959.04,4123
2025-08-27 11:01:00,2025-08-28,23860.91,23861.12,23859.9,23860.64,7307,2025-09-25,23982.79,23983.5,23981.22,23981.48,7039
2025-08-27 11:02:00,2025-08-28,23844.7,23845.65,23844.12,23844.15,25294,2025-09-25,23960.05,23961.45,23958.98,23959.5,5440
2025-08-27 11:03:00,2025-08-28,23840.78,23842.3,23839.58,23841.73,5119,2025-09-25,23957.2,23959.41,23956.67,23959.15,11684
2025-08-27 11:04:00,2025-08-28,23834.66,23835.37,23832.71,23832.78,14663,2025-09-25,23949.21,23952.01,23947.94,23951.04,3315
2025-08-27 11:05:00,2025-08-28,23841.26,23842.25,23840.25,23841.18,18774,2025-09-25,23958.95,23959.32,23958.02,23959.12,4856
2025-08-27 11:06:00,2025-08-28,23850.11,23850.38,23848.9,23849.19,26507,2025-09-25,23964.27,23965.79,23963.83,23965.38,4586
2025-08-27 11:07:00,2025-08-28,23837.01,23839.26,23836.6,23838.9,17203,2025-09-25,23955.92,23958.36,23954.04,23957.4,7204
2025-08-27 11:08:00,2025-08-28,23841.8,23841.92,23839.73,23840.94,9818,2025-09-25,23961.58,23962.96,23960.75,23962.54,6742
2025-08-27 11:09:00,2025-08-28,23804.38,23805.71,23803.8,23805.58,6617,2025-09-25,23928.44,23928.68,23924.52,23925.43,8259
2025-08-27 11:10:00,2025-08-28,23829.22,23829.58,23827.91,23828.8,22199,2025-09-25,23948.24,23948.24,23946.48,23947.3,11475
2025-08-27 11:11:00,2025-08-28,23821.74,23824.55,23821.24,23823.15,11818,2025-09-25,23944.25,23944.38,23942.26,23942.51,4494
2025-08-27 11:12:00,2025-08-28,23823.53,23824.66,23823.1,23823.23,17171,2025-09-25,23938.36,23940.43,23937.9,23940.41,8774
2025-08-27 11:13:00,2025-08-28,23815.5,23817.75,23815.11,23816.69,27819,2025-09-25,23937.84,23939.19,23936.82,23938.09,1762
2025-08-27 11:14:00,2025-08-28,23835.13,23837.72,23834.86,23837.53,9719,2025-09-25,23953.66,23953.87,23952.65,23952.7,4255
2025-08-27 11:15:00,2025-08-28,23792.23,23792.84,23789.71,23790.39,10129,2025-09-25,23910.39,23911.98,23910.23,23911.29,6369
2025-08-27 11:16:00,2025-08-28,23788.77,23789.36,23787.95,23788.0,24949,2025-09-25,23907.68,23911.03,23907.26,23910.92,1825
2025-08-27 11:17:00,2025-08-28,23788.99,23790.02,23788.55,23789.38,23580,2025-09-25,23909.58,23911.37,23909.07,23911.35,7985
2025-08-27 11:18:00,2025-08-28,23781.89,23783.75,23781.64,23783.26,18764,2025-09-25,23894.01,23896.65,23893.05,23895.85,8622
2025-08-27 11:19:00,2025-08-28,23809.11,23810.08,23808.63,23809.96,6769,2025-09-25,23928.64,23929.28,23926.64,23928.48,9340
2025-08-27 11:20:00,2025-08-28,23795.35,23796.06,23795.25,23795.88,9955,2025-09-25,23920.26,23921.17,23917.33,23918.21,6924
2025-08-27 11:21:00,2025-08-28,23809.83,23809.86,23809.05,23809.8,20245,2025-09-25,23927.4,23931.0,23927.15,23929.61,7841
2025-08-27 11:22:00,2025-08-28,23811.76,23812.26,23811.23,23812.09,11754,2025-09-25,23937.11,23937.16,23934.36,23935.41,5658
2025-08-27 11:23:00,2025-08-28,23833.01,23835.17,23832.52,23834.92,15436,2025-09-25,23949.99,23952.28,23948.75,23951.38,1933
2025-08-27 11:24:00,2025-08-28,23824.47,23825.46,23822.37,23822.4,21425,2025-09-25,23949.26,23949.57,23947.99,23949.01,2549
2025-08-27 11:25:00,2025-08-28,23812.19,23813.39,23810.94,23813.05,15006,2025-09-25,23928.9,23929.7,23928.55,23929.27,8377
2025-08-27 11:26:00,2025-08-28,23831.21,23831.37,23830.57,23830.7,5929,2025-09-25,23951.76,23951.81,23950.06,23950.17,11953
2025-08-27 11:27:00,2025-08-28,23836.4,23836.51,23835.97,23836.11,13053,2025-09-25,23956.89,23956.94,23955.73,23956.17,1665
2025-08-27 11:28:00,2025-08-28,23813.2,23813.63,23812.62,23812.98,19807,2025-09-25,23932.48,23932.51,23929.06,23930.68,7354
2025-08-27 11:29:00,2025-08-28,23803.56,23803.87,23803.01,23803.54,19367,2025-09-25,23921.78,23924.63,23920.0,23924.28,9385
2025-08-27 11:30:00,2025-08-28,23810.33,23810.79,23809.25,23810.17,15415,2025-09-25,23928.98,23929.43,23926.08,23926.19,10181
2025-08-27 11:31:00,2025-08-28,23821.22,23823.15,23819.96,23822.33,12883,2025-09-25,23938.61,23942.06,23937.61,23940.96,7224
2025-08-27 11:32:00,2025-08-28,23811.83,23814.11,23811.83,23813.73,7804,2025-09-25,23927.92,23929.74,23927.0,23928.91,8009
2025-08-27 11:33:00,2025-08-28,23768.53,23768.78,23768.09,23768.4,10278,2025-09-25,23881.07,23884.07,23880.66,23883.79,8815
2025-08-27 11:34:00,2025-08-28,23773.69,23775.2,23773.65,23774.02,23225,2025-09-25,23892.6,23892.88,23891.38,23891.84,10519
2025-08-27 11:35:00,2025-08-28,23753.49,23754.14,23752.23,23754.06,26297,2025-09-25,23872.09,23872.61,23871.85,23872.08,2784
2025-08-27 11:36:00,2025-08-28,23724.13,23725.42,23722.96,23725.17,7311,2025-09-25,23837.18,23838.21,23836.71,23837.55,11224
2025-08-27 11:37:00,2025-08-28,23674.7,23675.61,23673.74,23675.24,13139,2025-09-25,23796.5,23798.45,23795.49,23798.12,1773
2025-08-27 11:38:00,2025-08-28,23693.52,23693.77,23692.35,23692.39,10887,2025-09-25,23802.94,23806.67,23802.0,23805.68,10280
2025-08-27 11:39:00,2025-08-28,23693.51,23693.55,23692.03,23692.9,12519,2025-09-25,23811.01,23812.26,23810.79,23810.9,2305
2025-08-27 11:40:00,2025-08-28,23686.92,23689.81,23686.47,23688.85,21330,2025-09-25,23806.19,23808.49,23805.25,23806.8,3543
2025-08-27 11:41:00,2025-08-28,23710.51,23712.47,23710.14,23711.61,12467,2025-09-25,23830.13,23831.46,23829.03,23830.61,1540
2025-08-27 11:42:00,2025-08-28,23719.58,23720.41,23718.83,23719.59,18447,2025-09-25,23843.43,23845.14,23842.97,23844.4,6175
2025-08-27 11:43:00,2025-08-28,23748.0,23748.1,23747.01,23747.17,24809,2025-09-25,23865.85,23867.8,23865.25,23866.77,5010
2025-08-27 11:44:00,2025-08-28,23721.81,23723.47,23721.75,23722.92,8910,2025-09-25,23843.95,23844.16,23842.87,23842.93,3242
2025-08-27 11:45:00,2025-08-28,23723.57,23725.79,23723.27,23725.03,8803,2025-09-25,23837.71,23841.69,23836.7,23841.4,6236
2025-08-27 11:46:00,2025-08-28,23697.29,23698.33,23696.61,23696.83,6091,2025-09-25,23813.05,23813.37,23811.87,23812.52,5724
2025-08-27 11:47:00,2025-08-28,23693.89,23694.93,23693.8,23694.6,24512,2025-09-25,23805.86,23807.64,23803.82,23807.13,9560
2025-08-27 11:48:00,2025-08-28,23689.56,23691.01,23689.12,23689.93,19294,2025-09-25,23812.21,23812.72,23810.1,23810.69,10877
2025-08-27 11:49:00,2025-08-28,23704.12,23704.88,23702.4,23702.88,22725,2025-09-25,23826.13,23826.24,23822.17,23822.46,8351
2025-08-27 11:50:00,2025-08-28,23705.03,23706.0,23704.88,23705.26,24713,2025-09-25,23824.73,23825.48,23821.8,23823.15,2806
2025-08-27 11:51:00,2025-08-28,23714.1,23714.86,23712.85,23713.55,23638,2025-09-25,23832.53,23833.64,23832.34,23832.86,4601
2025-08-27 11:52:00,2025-08-28,23723.46,23725.87,23721.94,23725.44,21593,2025-09-25,23843.5,23845.2,23843.3,23844.75,11089
2025-08-27 11:53:00,2025-08-28,23758.69,23759.03,23757.94,23758.58,15904,2025-09-25,23879.78,23880.8,23879.23,23880.56,2431
2025-08-27 11:54:00,2025-08-28,23753.67,23754.01,23752.7,23753.53,12885,2025-09-25,23870.6,23873.57,23869.33,23871.96,5771
2025-08-27 11:55:00,2025-08-28,23735.21,23738.33,23734.86,23736.64,26481,2025-09-25,23853.66,23854.79,23852.63,23853.42,11396
2025-08-27 11:56:00,2025-08-28,23742.61,23742.93,23741.79,23741.93,17643,2025-09-25,23861.66,23862.11,23858.91,23859.98,11481
2025-08-27 11:57:00,2025-08-28,23727.98,23729.78,23727.56,23729.49,14470,2025-09-25,23848.55,23849.16,23845.8,23847.39,5817
2025-08-27 11:58:00,2025-08-28,23753.5,23754.74,23752.55,23754.57,24076,2025-09-25,23868.37,23871.03,23867.5,23870.63,8507
2025-08-27 11:59:00,2025-08-28,23747.82,23751.64,23746.26,23750.36,16537,2025-09-25,23869.41,23870.4,23865.94,23868.22,6295
2025-08-27 12:00:00,2025-08-28,23740.35,23740.85,23739.2,23740.22,20934,2025-09-25,23863.68,23864.61,23860.85,23861.17,9411
2025-08-27 12:01:00,2025-08-28,23732.63,23732.96,23731.82,23732.91,15774,2025-09-25,23849.07,23849.33,23848.21,23848.96,1831
2025-08-27 12:02:00,2025-08-28,23741.53,23744.01,23741.35,23743.21,6444,2025-09-25,23864.17,23864.59,23864.14,23864.53,3013
2025-08-27 12:03:00,2025-08-28,23740.28,23741.08,23740.22,23740.51,15090,2025-09-25,23858.77,23859.85,23857.0,23858.28,7949
2025-08-27 12:04:00,2025-08-28,23731.78,23733.28,23730.98,23732.97,23290,2025-09-25,23851.09,23853.39,23850.47,23853.16,3941
2025-08-27 12:05:00,2025-08-28,23760.14,23761.56,23760.04,23760.92,22878,2025-09-25,23877.19,23877.2,23876.59,23876.61,8493
2025-08-27 12:06:00,2025-08-28,23744.31,23746.15,23744.1,23745.18,5239,2025-09-25,23860.0,23862.06,23859.36,23861.34,5187
2025-08-27 12:07:00,2025-08-28,23746.21,23746.34,23744.27,23745.32,11263,2025-09-25,23863.22,23863.24,23861.86,23862.07,10809
2025-08-27 12:08:00,2025-08-28,23756.55,23756.86,23754.65,23755.76,26108,2025-09-25,23870.7,23871.2,23868.83,23870.89,10102
2025-08-27 12:09:00,2025-08-28,23729.92,23731.27,23729.35,23730.8,16672,2025-09-25,23849.52,23849.76,23847.62,23848.8,6674
2025-08-27 12:10:00,2025-08-28,23733.7,23736.94,23732.96,23736.85,11475,2025-09-25,23853.77,23857.53,23853.71,23856.44,9615
2025-08-27 12:11:00,2025-08-28,23718.95,23720.8,23718.82,23720.41,6070,2025-09-25,23842.39,23842.45,23841.42,23841.62,4346
2025-08-27 12:12:00,2025-08-28,23734.92,23735.13,23734.79,23735.08,7245,2025-09-25,23852.16,23853.59,23851.88,23852.8,6689
2025-08-27 12:13:00,2025-08-28,23716.61,23717.72,23716.06,23717.32,11194,2025-09-25,23838.44,23838.44,23836.54,23837.05,3573
2025-08-27 12:14:00,2025-08-28,23728.62,23730.47,23728.5,23729.93,13033,2025-09-25,23848.21,23848.82,23844.3,23846.67,10539
2025-08-27 12:15:00,2025-08-28,23750.32,23751.16,23749.51,23750.15,17392,2025-09-25,23865.58,23867.34,23865.26,23866.16,10142
2025-08-27 12:16:00,2025-08-28,23761.55,23763.31,23760.73,23763.12,25933,2025-09-25,23881.49,23881.65,23879.48,23879.82,10972
2025-08-27 12:17:00,2025-08-28,23768.43,23768.92,23768.27,23768.42,12424,2025-09-25,23888.26,23890.09,23888.05,23889.61,10713
2025-08-27 12:18:00,2025-08-28,23765.62,23765.79,23764.79,23765.04,25825,2025-09-25,23878.53,23880.0,23877.8,23879.41,11575
2025-08-27 12:19:00,2025-08-28,23754.47,23755.03,23752.69,23754.3,12424,2025-09-25,23873.23,23873.45,23871.43,23871.61,3897
2025-08-27 12:20:00,2025-08-28,23779.22,23779.38,23777.82,23778.36,18022,2025-09-25,23893.79,23896.91,23891.78,23895.73,11284
2025-08-27 12:21:00,2025-08-28,23766.93,23767.97,23766.67,23767.92,25614,2025-09-25,23884.3,23885.82,23883.92,23884.62,7497
2025-08-27 12:22:00,2025-08-28,23749.79,23750.7,23749.34,23750.29,7581,2025-09-25,23865.3,23865.65,23863.45,23864.62,5936
2025-08-27 12:23:00,2025-08-28,23759.36,23762.05,23759.17,23762.04,21138,2025-09-25,23883.8,23884.22,23878.98,23879.28,7383
