timestamp,near_month_expiry,near_month_open,near_month_high,near_month_low,near_month_close,near_month_volume,mid_month_expiry,mid_month_open,mid_month_high,mid_month_low,mid_month_close,mid_month_volume
2025-09-01 10:31:00,2025-08-28,23738.69,23739.4,23737.01,23737.58,24163,2025-09-25,23842.02,23842.88,23841.06,23841.69,5056
2025-09-01 10:32:00,2025-08-28,23727.61,23730.5,23727.34,23730.01,5532,2025-09-25,23830.84,23831.14,23829.4,23829.53,3894
2025-09-01 10:33:00,2025-08-28,23751.83,23752.94,23749.45,23750.27,15984,2025-09-25,23844.39,23847.12,23843.87,23845.87,3482
2025-09-01 10:34:00,2025-08-28,23738.89,23739.72,23738.77,23739.43,27483,2025-09-25,23833.91,23839.22,23833.08,23838.18,9515
2025-09-01 10:35:00,2025-08-28,23717.66,23718.81,23717.63,23718.73,12269,2025-09-25,23821.52,23822.04,23819.92,23820.99,11491
2025-09-01 10:36:00,2025-08-28,23690.63,23690.73,23689.13,23689.42,11800,2025-09-25,23789.53,23791.15,23788.64,23789.68,2971
2025-09-01 10:37:00,2025-08-28,23685.43,23686.54,23684.59,23686.49,26518,2025-09-25,23787.19,23789.17,23785.58,23786.59,11576
2025-09-01 10:38:00,2025-08-28,23678.45,23679.02,23678.31,23678.47,11503,2025-09-25,23777.86,23780.57,23777.73,23779.81,7745
2025-09-01 10:39:00,2025-08-28,23656.02,23657.69,23655.92,23657.16,8159,2025-09-25,23758.9,23759.97,23758.41,23758.62,8237
2025-09-01 10:40:00,2025-08-28,23673.65,23675.96,23673.12,23675.33,20562,2025-09-25,23781.17,23781.77,23777.36,23778.08,8954
2025-09-01 10:41:00,2025-08-28,23688.6,23688.67,23686.02,23686.33,17649,2025-09-25,23787.64,23789.03,23787.04,23787.29,8893
2025-09-01 10:42:00,2025-08-28,23682.77,23684.83,23682.36,23684.48,17321,2025-09-25,23785.93,23787.85,23785.36,23786.36,10108
2025-09-01 10:43:00,2025-08-28,23701.95,23704.9,23701.03,23704.79,8310,2025-09-25,23808.33,23808.63,23805.36,23805.64,6576
2025-09-01 10:44:00,2025-08-28,23716.55,23716.91,23716.07,23716.54,13993,2025-09-25,23814.13,23816.0,23814.08,23815.29,7100
2025-09-01 10:45:00,2025-08-28,23704.88,23705.71,23702.37,23702.57,7409,2025-09-25,23807.06,23808.27,23806.12,23807.88,4900
2025-09-01 10:46:00,2025-08-28,23687.38,23687.52,23686.71,23687.24,26899,2025-09-25,23788.62,23789.91,23788.54,23789.84,2605
2025-09-01 10:47:00,2025-08-28,23700.7,23700.77,23698.6,23699.45,19247,2025-09-25,23802.86,23804.51,23802.38,23803.6,8478
2025-09-01 10:48:00,2025-08-28,23705.49,23705.95,23704.66,23705.41,15388,2025-09-25,23813.44,23813.63,23810.96,23811.17,1852
2025-09-01 10:49:00,2025-08-28,23707.76,23708.34,23707.23,23708.01,4824,2025-09-25,23807.48,23811.52,23806.24,23811.23,4394
2025-09-01 10:50:00,2025-08-28,23698.88,23699.05,23697.83,23698.19,6460,2025-09-25,23794.38,23796.75,23794.3,23795.37,2489
2025-09-01 10:51:00,2025-08-28,23706.37,23706.75,23704.74,23705.06,7842,2025-09-25,23803.48,23805.49,23802.75,23804.26,3502
2025-09-01 10:52:00,2025-08-28,23695.05,23695.54,23692.75,23693.5,24123,2025-09-25,23798.39,23799.54,23796.36,23797.24,8206
2025-09-01 10:53:00,2025-08-28,23691.91,23692.54,23691.65,23692.07,4729,2025-09-25,23793.78,23794.29,23791.69,23791.83,8099
2025-09-01 10:54:00,2025-08-28,23714.07,23714.29,23713.54,23714.07,7281,2025-09-25,23816.88,23817.3,23815.32,23815.52,5921
2025-09-01 10:55:00,2025-08-28,23705.78,23706.21,23704.54,23704.81,4913,2025-09-25,23804.83,23805.25,23804.35,23804.94,2446
2025-09-01 10:56:00,2025-08-28,23681.32,23681.81,23680.35,23680.64,7182,2025-09-25,23787.41,23788.15,23786.65,23787.37,6050
2025-09-01 10:57:00,2025-08-28,23665.54,23667.18,23664.54,23667.01,15113,2025-09-25,23764.07,23766.93,23763.79,23765.17,5203
2025-09-01 10:58:00,2025-08-28,23680.94,23682.01,23679.27,23679.95,18884,2025-09-25,23784.21,23785.11,23779.6,23780.27,9064
2025-09-01 10:59:00,2025-08-28,23683.77,23684.66,23683.68,23683.79,21489,2025-09-25,23783.94,23784.6,23782.37,23783.18,7579
2025-09-01 11:00:00,2025-08-28,23681.12,23682.98,23680.83,23681.96,17093,2025-09-25,23786.88,23787.9,23783.59,23784.0,6661
2025-09-01 11:01:00,2025-08-28,23675.09,23675.48,23674.71,23674.81,9710,2025-09-25,23776.59,23776.62,23776.16,23776.32,6613
2025-09-01 11:02:00,2025-08-28,23681.88,23682.11,23681.14,23681.77,4242,2025-09-25,23785.17,23785.29,23783.84,23784.81,11646
2025-09-01 11:03:00,2025-08-28,23670.91,23671.34,23669.71,23669.93,12882,2025-09-25,23767.79,23768.67,23767.38,23768.39,9441
2025-09-01 11:04:00,2025-08-28,23674.49,23674.75,23673.71,23673.88,26960,2025-09-25,23771.81,23772.42,23770.37,23771.14,6718
2025-09-01 11:05:00,2025-08-28,23665.25,23665.53,23664.43,23664.61,24683,2025-09-25,23763.86,23764.29,23761.08,23762.29,6531
2025-09-01 11:06:00,2025-08-28,23647.75,23651.1,23647.54,23649.91,7174,2025-09-25,23750.47,23751.12,23748.29,23748.52,1778
2025-09-01 11:07:00,2025-08-28,23640.56,23642.14,23640.01,23640.56,7254,2025-09-25,23743.99,23744.44,23742.14,23742.18,11396
2025-09-01 11:08:00,2025-08-28,23636.05,23637.61,23635.13,23636.21,15402,2025-09-25,23736.21,23737.15,23736.15,23736.75,4851
2025-09-01 11:09:00,2025-08-28,23635.75,23636.82,23635.1,23635.25,14705,2025-09-25,23736.17,23739.13,23736.02,23737.52,4187
2025-09-01 11:10:00,2025-08-28,23638.36,23639.08,23637.6,23638.0,24893,2025-09-25,23742.73,23743.12,23742.13,23742.49,11993
2025-09-01 11:11:00,2025-08-28,23581.74,23584.17,23580.99,23583.58,6037,2025-09-25,23685.09,23685.61,23684.58,23685.47,9046
2025-09-01 11:12:00,2025-08-28,23569.76,23572.03,23569.44,23571.74,12054,2025-09-25,23678.0,23678.89,23676.02,23676.62,1997
2025-09-01 11:13:00,2025-08-28,23566.17,23567.37,23565.75,23566.04,26133,2025-09-25,23665.66,23666.69,23664.45,23665.97,2149
2025-09-01 11:14:00,2025-08-28,23587.46,23588.99,23587.23,23588.33,8941,2025-09-25,23688.03,23688.12,23687.51,23688.08,1767
2025-09-01 11:15:00,2025-08-28,23576.61,23577.11,23573.18,23574.34,15310,2025-09-25,23672.23,23672.67,23671.13,23672.56,7795
2025-09-01 11:16:00,2025-08-28,23574.76,23575.82,23574.58,23575.09,11696,2025-09-25,23677.75,23678.45,23673.93,23674.18,2251
2025-09-01 11:17:00,2025-08-28,23597.95,23598.41,23596.93,23598.22,6787,2025-09-25,23697.58,23699.47,23696.05,23698.75,11300
2025-09-01 11:18:00,2025-08-28,23579.96,23580.57,23579.19,23579.59,23342,2025-09-25,23684.1,23684.71,23681.75,23681.99,11337
2025-09-01 11:19:00,2025-08-28,23583.17,23583.99,23583.06,23583.69,16739,2025-09-25,23676.12,23678.73,23674.01,23678.23,7233
2025-09-01 11:20:00,2025-08-28,23576.12,23576.58,23572.95,23573.48,22863,2025-09-25,23676.75,23677.52,23673.66,23675.31,7974
2025-09-01 11:21:00,2025-08-28,23564.68,23564.85,23564.0,23564.56,14474,2025-09-25,23661.39,23662.96,23659.74,23659.85,4564
2025-09-01 11:22:00,2025-08-28,23558.15,23559.12,23556.38,23557.01,15652,2025-09-25,23652.9,23655.18,23652.86,23654.0,2171
2025-09-01 11:23:00,2025-08-28,23540.05,23542.2,23538.62,23542.09,8618,2025-09-25,23643.25,23644.11,23643.14,23643.86,9243
2025-09-01 11:24:00,2025-08-28,23582.41,23582.99,23581.6,23582.31,24833,2025-09-25,23679.94,23680.33,23679.7,23679.75,2568
2025-09-01 11:25:00,2025-08-28,23595.21,23595.28,23594.52,23594.86,6325,2025-09-25,23694.05,23694.53,23692.93,23693.08,2398
2025-09-01 11:26:00,2025-08-28,23611.63,23612.57,23610.76,23611.21,22997,2025-09-25,23714.51,23716.33,23713.3,23714.72,4767
2025-09-01 11:27:00,2025-08-28,23618.94,23619.04,23617.55,23618.56,11842,2025-09-25,23716.78,23719.55,23716.26,23719.47,1630
2025-09-01 11:28:00,2025-08-28,23594.63,23595.21,23593.87,23594.91,27342,2025-09-25,23698.69,23699.66,23697.1,23697.84,6057
2025-09-01 11:29:00,2025-08-28,23599.47,23601.4,23599.16,23600.85,23138,2025-09-25,23701.84,23703.38,23699.97,23700.75,8930
2025-09-01 11:30:00,2025-08-28,23619.76,23619.9,23617.8,23618.84,7402,2025-09-25,23713.84,23716.39,23712.95,23715.9,9914
2025-09-01 11:31:00,2025-08-28,23604.23,23605.84,23603.58,23605.75,17207,2025-09-25,23708.75,23710.07,23707.51,23707.8,7845
2025-09-01 11:32:00,2025-08-28,23617.85,23619.35,23617.52,23618.91,8807,2025-09-25,23711.25,23714.7,23711.11,23714.54,10392
2025-09-01 11:33:00,2025-08-28,23629.04,23629.62,23628.45,23629.06,26360,2025-09-25,23732.91,23733.09,23732.51,23732.85,5768
2025-09-01 11:34:00,2025-08-28,23657.12,23657.2,23656.24,23656.55,6219,2025-09-25,23759.11,23759.92,23759.06,23759.29,10412
2025-09-01 11:35:00,2025-08-28,23649.97,23652.83,23649.82,23652.12,25297,2025-09-25,23750.64,23753.3,23749.73,23753.17,6817
2025-09-01 11:36:00,2025-08-28,23633.24,23634.63,23632.89,23634.28,17899,2025-09-25,23736.06,23736.8,23733.29,23735.39,3841
2025-09-01 11:37:00,2025-08-28,23629.86,23630.51,23628.72,23629.01,5619,2025-09-25,23728.2,23728.97,23726.94,23728.29,11413
2025-09-01 11:38:00,2025-08-28,23651.2,23651.31,23649.8,23651.07,15590,2025-09-25,23752.35,23753.26,23750.33,23750.72,4387
2025-09-01 11:39:00,2025-08-28,23623.93,23624.71,23622.78,23623.36,20637,2025-09-25,23722.48,23724.47,23722.03,23723.96,1775
2025-09-01 11:40:00,2025-08-28,23591.83,23594.26,23591.19,23593.99,5918,2025-09-25,23693.66,23694.26,23690.33,23691.7,4048
2025-09-01 11:41:00,2025-08-28,23593.74,23594.73,23592.96,23594.28,14815,2025-09-25,23692.59,23695.57,23692.51,23694.81,5350
2025-09-01 11:42:00,2025-08-28,23590.52,23592.18,23590.29,23591.55,8496,2025-09-25,23689.62,23690.51,23685.46,23686.86,5189
2025-09-01 11:43:00,2025-08-28,23589.39,23590.09,23588.0,23588.02,12013,2025-09-25,23687.71,23688.38,23685.3,23687.75,7009
2025-09-01 11:44:00,2025-08-28,23600.66,23602.52,23600.37,23602.05,17505,2025-09-25,23702.65,23703.64,23700.88,23701.61,10772
2025-09-01 11:45:00,2025-08-28,23595.45,23596.5,23593.63,23593.97,23362,2025-09-25,23687.42,23689.59,23686.58,23688.96,4569
2025-09-01 11:46:00,2025-08-28,23568.12,23568.56,23566.23,23566.58,25664,2025-09-25,23667.64,23669.33,23666.38,23667.44,6968
2025-09-01 11:47:00,2025-08-28,23600.06,23600.12,23597.93,23598.67,8504,2025-09-25,23700.36,23701.91,23699.97,23700.51,5071
2025-09-01 11:48:00,2025-08-28,23580.92,23582.53,23580.65,23582.53,21802,2025-09-25,23680.3,23683.51,23679.45,23683.44,10128
2025-09-01 11:49:00,2025-08-28,23567.34,23567.94,23566.65,23566.81,12978,2025-09-25,23668.52,23669.16,23667.79,23669.09,3154
2025-09-01 11:50:00,2025-08-28,23582.56,23583.71,23581.88,23582.84,8605,2025-09-25,23681.24,23683.86,23680.6,23682.89,2586
2025-09-01 11:51:00,2025-08-28,23576.4,23578.4,23575.68,23577.24,20769,2025-09-25,23681.12,23681.49,23679.91,23680.47,6781
2025-09-01 11:52:00,2025-08-28,23579.04,23579.7,23575.33,23576.39,14828,2025-09-25,23682.33,23683.58,23680.4,23680.64,8554
2025-09-01 11:53:00,2025-08-28,23584.77,23585.34,23583.07,23583.67,23887,2025-09-25,23688.37,23689.63,23688.2,23689.2,9853
2025-09-01 11:54:00,2025-08-28,23600.26,23600.88,23599.34,23599.67,7291,2025-09-25,23699.73,23702.55,23699.43,23701.96,7691
2025-09-01 11:55:00,2025-08-28,23594.91,23595.84,23594.27,23595.09,25180,2025-09-25,23696.14,23697.09,23695.04,23695.83,9625
2025-09-01 11:56:00,2025-08-28,23619.76,23620.27,23618.92,23619.15,11905,2025-09-25,23718.81,23719.41,23717.52,23717.92,5623
2025-09-01 11:57:00,2025-08-28,23588.72,23588.77,23587.24,23587.35,25364,2025-09-25,23693.52,23693.78,23689.91,23689.96,1845
2025-09-01 11:58:00,2025-08-28,23598.25,23598.83,23597.56,23598.0,16610,2025-09-25,23691.28,23693.92,23690.72,23693.76,2719
2025-09-01 11:59:00,2025-08-28,23584.58,23585.01,23583.28,23584.87,25470,2025-09-25,23684.92,23689.6,23684.21,23688.44,1906
2025-09-01 12:00:00,2025-08-28,23603.96,23606.14,23603.55,23605.21,4561,2025-09-25,23702.21,23706.52,23701.92,23704.74,4953
2025-09-01 12:01:00,2025-08-28,23608.24,23608.93,23607.12,23607.39,8803,2025-09-25,23705.27,23707.0,23704.84,23706.08,6702
2025-09-01 12:02:00,2025-08-28,23597.59,23597.79,23596.94,23597.53,11189,2025-09-25,23695.16,23696.72,23693.55,23695.6,5241
2025-09-01 12:03:00,2025-08-28,23607.45,23607.49,23606.77,23607.44,17558,2025-09-25,23709.98,23711.19,23709.59,23709.9,7386
2025-09-01 12:04:00,2025-08-28,23621.84,23622.52,23620.5,23620.96,26438,2025-09-25,23722.52,23724.53,23720.72,23723.98,6546
2025-09-01 12:05:00,2025-08-28,23634.0,23634.35,23632.98,23633.32,17541,2025-09-25,23734.92,23735.46,23732.28,23732.97,8618
2025-09-01 12:06:00,2025-08-28,23614.97,23616.78,23614.92,23616.0,8181,2025-09-25,23716.48,23716.55,23716.17,23716.43,8503
2025-09-01 12:07:00,2025-08-28,23609.14,23609.62,23608.32,23608.72,24685,2025-09-25,23706.22,23708.49,23706.09,23708.11,4839
2025-09-01 12:08:00,2025-08-28,23608.5,23609.12,23607.56,23608.05,8280,2025-09-25,23710.16,23711.85,23710.05,23710.68,5135
2025-09-01 12:09:00,2025-08-28,23607.37,23608.08,23607.34,23607.52,10600,2025-09-25,23709.06,23710.07,23705.57,23707.18,7644
2025-09-01 12:10:00,2025-08-28,23621.62,23621.88,23621.13,23621.5,24729,2025-09-25,23719.76,23721.87,23719.23,23721.36,7762
2025-09-01 12:11:00,2025-08-28,23589.23,23589.23,23588.11,23589.0,7012,2025-09-25,23688.88,23688.91,23687.49,23687.49,4804
2025-09-01 12:12:00,2025-08-28,23593.4,23595.21,23591.5,23595.02,20543,2025-09-25,23695.89,23698.11,23695.79,23697.9,4968
2025-09-01 12:13:00,2025-08-28,23590.94,23591.66,23590.28,23590.74,18073,2025-09-25,23695.17,23696.1,23693.06,23693.07,8787
2025-09-01 12:14:00,2025-08-28,23576.54,23577.79,23576.34,23577.51,11900,2025-09-25,23674.97,23675.28,23674.62,23674.97,8297
2025-09-01 12:15:00,2025-08-28,23568.0,23568.71,23567.92,23568.47,13554,2025-09-25,23674.6,23675.12,23673.36,23673.74,2918
2025-09-01 12:16:00,2025-08-28,23563.79,23565.26,23563.48,23563.55,12932,2025-09-25,23666.86,23667.75,23666.72,23667.55,6130
2025-09-01 12:17:00,2025-08-28,23509.57,23511.64,23508.79,23510.58,4057,2025-09-25,23613.26,23614.72,23611.19,23612.19,10873
2025-09-01 12:18:00,2025-08-28,23502.43,23503.0,23499.47,23500.34,16669,2025-09-25,23594.47,23597.92,23594.12,23597.7,1881
2025-09-01 12:19:00,2025-08-28,23486.1,23487.74,23485.51,23487.54,24831,2025-09-25,23592.39,23592.96,23592.07,23592.57,10479
2025-09-01 12:20:00,2025-08-28,23493.56,23497.26,23493.45,23496.02,4289,2025-09-25,23597.96,23598.68,23594.41,23595.61,3213
2025-09-01 12:21:00,2025-08-28,23486.27,23487.53,23486.1,23486.53,12731,2025-09-25,23583.5,23585.01,23583.37,23583.64,6826
2025-09-01 12:22:00,2025-08-28,23479.81,23481.37,23479.19,23480.61,21418,2025-09-25,23582.09,23582.8,23582.0,23582.21,5955
2025-09-01 12:23:00,2025-08-28,23502.63,23504.06,23502.16,23503.36,18681,2025-09-25,23602.71,23604.14,23602.59,23604.12,1606
